Ozone,AQI_o3,NO2,AQI_no2,PM2.5,AQI_pm2.5,CO,AQI_co,cluster,cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),windspeed_10m (km/h),winddirection_10m (°),month_01,month_02,month_03,month_04,month_05,month_06,month_07,month_08,month_09,month_10,month_11,month_12,year_2018,year_2020,year_2021,day_sun,day_mon,day_tue,day_wed,day_thu,day_fri,day_sat,county_01,county_02,precipitation,rain,temperature
0.36144578313253006,0.1891891891891892,0.25102319236016374,0.25,0.08856682769726247,0.09090909090909091,0.0625,0.05555555555555555,0,0.2920833333333333,0.0016666666666666666,0.26106934001670845,0.44916666666666666,0.2762998790810157,0.6453049610293208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,-3.6374999999999997
0.36144578313253006,0.1891891891891892,0.25102319236016374,0.25,0.08051529790660225,0.07792207792207792,0.0625,0.05555555555555555,0,0.2920833333333333,0.0016666666666666666,0.26106934001670845,0.44916666666666666,0.2762998790810157,0.6453049610293208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,-3.6374999999999997
0.36144578313253006,0.1891891891891892,0.11050477489768076,0.11111111111111112,0.09500805152979064,0.1103896103896104,0.0625,0.05555555555555555,0,0.9570833333333333,0.2925,0.995405179615706,0.9241666666666667,0.8311668681983072,0.07509588024248424,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.6666666666666667,0.0,-2.783333333333333
0.32530120481927705,0.16891891891891894,0.5375170532060027,0.5277777777777778,0.14170692431561996,0.2142857142857143,0.125,0.1111111111111111,0,0.33458333333333334,0.01625,0.3705096073517126,0.32666666666666666,0.5967351874244257,0.7953730050723742,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.22083333333333333,0.0,-3.2083333333333335
0.32530120481927705,0.16891891891891894,0.5375170532060027,0.5277777777777778,0.1368760064412238,0.2012987012987013,0.125,0.1111111111111111,0,0.33458333333333334,0.01625,0.3705096073517126,0.32666666666666666,0.5967351874244257,0.7953730050723742,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.22083333333333333,0.0,-3.2083333333333335
0.1325301204819277,0.06756756756756757,0.7216916780354707,0.6944444444444444,0.28985507246376807,0.4025974025974026,0.3125,0.33333333333333326,1,0.2275,0.00125,0.17878028404344193,0.39791666666666664,0.12409310761789602,0.7680316714091302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,-3.0083333333333333
0.2048192771084337,0.10810810810810811,0.6957708049113234,0.6666666666666666,0.19645732689210949,0.33116883116883117,0.3125,0.33333333333333326,0,0.2275,0.00125,0.17878028404344193,0.39791666666666664,0.12409310761789602,0.7680316714091302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,-3.0083333333333333
0.2048192771084337,0.10810810810810811,0.6957708049113234,0.6666666666666666,0.2334943639291465,0.36363636363636365,0.3125,0.33333333333333326,0,0.2275,0.00125,0.17878028404344193,0.39791666666666664,0.12409310761789602,0.7680316714091302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,-3.0083333333333333
0.2289156626506024,0.11486486486486489,0.5934515688949523,0.5694444444444444,0.23510466988727854,0.36363636363636365,0.25,0.2777777777777778,0,0.4175,0.03166666666666666,0.24979114452798662,0.8016666666666667,0.2920193470374849,0.5828281578621799,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.6875
0.2289156626506024,0.11486486486486489,0.5934515688949523,0.5694444444444444,0.20450885668276972,0.33766233766233766,0.25,0.2777777777777778,0,0.4175,0.03166666666666666,0.24979114452798662,0.8016666666666667,0.2920193470374849,0.5828281578621799,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.6875
