Date,Source,Site ID,POC,CO,Units,AQI,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
10/13/2021,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
10/14/2021,AQS,360290023,1,0.4,ppm,5,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
10/15/2021,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
10/16/2021,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
10/17/2021,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
10/18/2021,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,18,75,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
10/19/2021,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
10/20/2021,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
10/21/2021,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
10/22/2021,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
10/23/2021,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
10/24/2021,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
10/25/2021,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
10/26/2021,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
10/27/2021,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,18,75,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
10/28/2021,AQS,360290023,1,0.4,ppm,5,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
10/29/2021,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
10/30/2021,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
10/31/2021,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/01/2021,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/02/2021,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/03/2021,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,16,67,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/04/2021,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/05/2021,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/06/2021,AQS,360290023,1,0.5,ppm,6,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/07/2021,AQS,360290023,1,0.5,ppm,6,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/08/2021,AQS,360290023,1,0.4,ppm,5,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/09/2021,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/10/2021,AQS,360290023,1,0.4,ppm,5,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/11/2021,AQS,360290023,1,0.4,ppm,5,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/12/2021,AQS,360290023,1,0.1,ppm,1,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/13/2021,AQS,360290023,1,0.4,ppm,5,Buffalo Near-Road,15,63,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/14/2021,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/15/2021,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/16/2021,AQS,360290023,1,0.4,ppm,5,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/17/2021,AQS,360290023,1,0.4,ppm,5,Buffalo Near-Road,17,71,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/18/2021,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/19/2021,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/20/2021,AQS,360290023,1,0.4,ppm,5,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/21/2021,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/22/2021,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/23/2021,AQS,360290023,1,0.4,ppm,5,Buffalo Near-Road,18,75,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/24/2021,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/25/2021,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/26/2021,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/27/2021,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/28/2021,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/29/2021,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
11/30/2021,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/01/2021,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/02/2021,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/03/2021,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/04/2021,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/05/2021,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/06/2021,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/07/2021,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,18,75,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/08/2021,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/09/2021,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/10/2021,AQS,360290023,1,0.4,ppm,5,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/11/2021,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/12/2021,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/13/2021,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/14/2021,AQS,360290023,1,0.8,ppm,9,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/15/2021,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/16/2021,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/17/2021,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/18/2021,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/19/2021,AQS,360290023,1,0.4,ppm,5,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/20/2021,AQS,360290023,1,0.4,ppm,5,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/21/2021,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/22/2021,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/23/2021,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/24/2021,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/25/2021,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/26/2021,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/27/2021,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/28/2021,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/29/2021,AQS,360290023,1,0.3,ppm,3,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/30/2021,AQS,360290023,1,0.2,ppm,2,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
12/31/2021,AQS,360290023,1,0.4,ppm,5,Buffalo Near-Road,24,100,42101,Carbon monoxide,593,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,New York,29,Erie,42.92110728,-78.76582533
01/01/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,19,79,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/02/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/03/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/04/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/05/2021,AQS,360550015,1,0.4,ppm,5,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/06/2021,AQS,360550015,1,0.2,ppm,2,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/07/2021,AQS,360550015,1,0.2,ppm,2,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/08/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/09/2021,AQS,360550015,1,0.4,ppm,5,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/10/2021,AQS,360550015,1,0.4,ppm,5,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/11/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/12/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,18,75,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/13/2021,AQS,360550015,1,0.4,ppm,5,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/14/2021,AQS,360550015,1,0.4,ppm,5,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/15/2021,AQS,360550015,1,0.4,ppm,5,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/16/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/17/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/18/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/19/2021,AQS,360550015,1,0.2,ppm,2,Rochester Near-Road,18,75,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/20/2021,AQS,360550015,1,0.2,ppm,2,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/21/2021,AQS,360550015,1,0.2,ppm,2,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/22/2021,AQS,360550015,1,0.2,ppm,2,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/23/2021,AQS,360550015,1,0.2,ppm,2,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/24/2021,AQS,360550015,1,0.4,ppm,5,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/25/2021,AQS,360550015,1,0.4,ppm,5,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/26/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,17,71,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/27/2021,AQS,360550015,1,0.2,ppm,2,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/28/2021,AQS,360550015,1,0.2,ppm,2,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/29/2021,AQS,360550015,1,0.2,ppm,2,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/30/2021,AQS,360550015,1,0.5,ppm,6,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/31/2021,AQS,360550015,1,0.5,ppm,6,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/01/2021,AQS,360550015,1,0.2,ppm,2,Rochester Near-Road,3,13,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/02/2021,AQS,360550015,1,0.2,ppm,2,Rochester Near-Road,19,79,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/03/2021,AQS,360550015,1,0.2,ppm,2,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/04/2021,AQS,360550015,1,0.4,ppm,5,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/05/2021,AQS,360550015,1,0.4,ppm,5,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/06/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/07/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/08/2021,AQS,360550015,1,0.4,ppm,5,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/09/2021,AQS,360550015,1,0.4,ppm,5,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/10/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/11/2021,AQS,360550015,1,0.4,ppm,5,Rochester Near-Road,18,75,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/12/2021,AQS,360550015,1,0.4,ppm,5,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/13/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/14/2021,AQS,360550015,1,0.4,ppm,5,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/15/2021,AQS,360550015,1,0.4,ppm,5,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/16/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/17/2021,AQS,360550015,1,0.4,ppm,5,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/18/2021,AQS,360550015,1,0.4,ppm,5,Rochester Near-Road,18,75,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/19/2021,AQS,360550015,1,0.4,ppm,5,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/20/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/21/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/22/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/23/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/24/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/25/2021,AQS,360550015,1,0.3,ppm,3,Rochester Near-Road,24,100,42101,Carbon monoxide,593,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
